model,seed,curve_index,strategy_raw,strategy,epochs_ran,requested_epochs,stopped_early,final_train_loss,final_val_loss,best_val_loss,n_train_points,n_val_points
PatchTST,42,177,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.04791119728025382,0.01644769135862589,0.012100279349833726,10,10
PatchTST,42,178,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.017340774675654525,0.03897057354450226,0.03897057354450226,10,10
PatchTST,42,179,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.009439843860745107,0.01841816633939743,0.018155700117349623,10,10
PatchTST,42,180,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.04216501149058665,0.005940010407939554,0.005940010407939554,10,10
PatchTST,42,181,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0033830692843334663,0.00518722222186625,0.00518722222186625,10,10
PatchTST,42,182,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.010412757302606655,0.07811431646347046,0.0591625452041626,10,10
PatchTST,42,183,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.025264025431096068,0.19201571106910706,0.1619078302383423,10,10
PatchTST,42,184,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.002791854806893018,0.005009445939213038,0.005009445939213038,10,10
PatchTST,42,185,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.001566736697696331,0.007688502036035061,0.003716196066234261,10,10
PatchTST,42,186,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0030809590753248634,0.0032277337647974493,0.003150747697800398,10,10
PatchTST,42,187,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.01669775436665146,0.028564456105232238,0.024047512710094452,10,10
PatchTST,42,188,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.005463657072848744,0.009159942083060741,0.007381160669028759,10,10
PatchTST,42,189,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.07242783718820671,0.04228919818997383,0.04228919818997383,10,10
PatchTST,42,190,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.040679594823020464,1.140357630942017,0.16601525817066431,10,10
PatchTST,42,191,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.015136064234666707,0.07758381344377994,0.07758381344377994,10,10
PatchTST,42,192,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.07379213194577351,0.011345872059464454,0.00944266825914383,10,10
PatchTST,42,193,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.024544456877763354,0.40287815749645234,0.11330159358680249,10,10
PatchTST,42,194,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0019508440947907202,0.004043540228158235,0.004043540228158235,10,10
PatchTST,42,195,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.11452759057788184,1.1551080279052257,0.8805366031825542,10,10
PatchTST,42,196,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.014562698516510124,0.026425013840198516,0.026425013840198516,10,10
PatchTST,42,197,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.01008167782162823,0.012541224188621967,0.011441549656772486,10,10
PatchTST,42,198,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.001341383867506172,0.004747026184353457,0.004223555747059083,10,10
PatchTST,42,199,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.10223691076605623,2.583042062595487,2.130077289193869,10,10
PatchTST,42,200,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.009583599460349092,0.02068135589361191,0.018725025951862335,10,10
PatchTST,42,201,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.08054149692226958,0.043786433786153794,0.04219437338411808,10,10
PatchTST,42,202,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.012860040720501727,0.0496436557918787,0.04430002748966217,10,10
PatchTST,42,203,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.00522768594511358,0.021822416484355928,0.013235473334789275,10,10
PatchTST,42,204,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0028496835674828064,0.0060096302442252635,0.00477170935831964,10,10
PatchTST,42,205,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.06130244218438945,0.016675000041723252,0.008459044694900513,10,10
PatchTST,42,206,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.006060512156571517,0.010031671747565269,0.0062416610866785046,10,10
PatchTST,42,207,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0025342398592546017,0.003451196262612939,0.003451196262612939,10,10
PatchTST,42,208,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.013028594069586698,0.042879352271556856,0.024495677649974824,10,10
PatchTST,42,209,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.07150484199527156,0.04905628502368927,0.040717642456293106,10,10
PatchTST,42,210,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.01558718169082794,0.027904854118824006,0.027904854118824006,10,10
PatchTST,42,211,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.002709892380296134,0.006952675338834524,0.005463378671556711,10,10
PatchTST,42,212,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.029422579353377425,1.070936486646533,0.4421566191315651,10,10
