building_id,mae,rmse,cvrmse,wape,cold_start,Strategy
539,18.37887191772461,18.610766406053866,333.94724,329.78616,True,Personalized-FL
540,29.029678344726562,36.28223916610233,16.629349,13.305261,False,Personalized-FL
545,21.262454986572266,23.7528202992396,27.372936,24.503017,False,Personalized-FL
548,4.308382987976074,5.92926450082571,32.356815,23.511438,False,Personalized-FL
879,129.80093383789062,130.85397843350046,53.46507,53.034813,True,Personalized-FL
892,24.622940063476562,28.49838412873998,21.685104,18.736187,False,Personalized-FL
901,71.1454849243164,73.03702306557442,45.65337,44.471024,True,Personalized-FL
907,7.312842845916748,9.118739240403393,12.922009,10.362905,False,Personalized-FL
908,26.612354278564453,31.06169142716485,28.722263,24.60803,False,Personalized-FL
936,2.8137691020965576,3.135252955694549,23.991987,21.531887,False,Personalized-FL
947,14.823007583618164,15.854075661730981,23.818033,22.269028,True,Personalized-FL
952,24.417020797729492,26.511950982941165,16.487959,15.185109,False,Personalized-FL
1087,11.681414604187012,12.955476075836136,53.462482,48.2049,True,Personalized-FL
1091,45.45591735839844,51.349529403119895,24.360899,21.564892,False,Personalized-FL
1093,14.274022102355957,15.498595143303008,67.522606,62.187515,True,Personalized-FL
1128,16.161226272583008,18.079104068129315,22.298489,19.93301,False,Personalized-FL
1141,2.884906768798828,3.9900331301735843,18.720098,13.535161,False,Personalized-FL
1152,45.20295333862305,51.694712125310744,13.238888,11.5763645,False,Personalized-FL
1154,41.482337951660156,51.38831136476344,17.31236,13.975109,False,Personalized-FL
1158,27.387271881103516,32.00205796299962,13.667874,11.69693,False,Personalized-FL
1167,26.32980728149414,33.37285844311306,45.215393,35.673077,False,Personalized-FL
1191,77.86333465576172,92.71979271405594,21.117092,17.733507,False,Personalized-FL
1193,20.794797897338867,29.17135925327433,40.009727,28.520927,False,Personalized-FL
1211,13.186881065368652,16.092454817422396,28.559998,23.403345,False,Personalized-FL
1215,7.143435955047607,11.59464624441829,12.732387,7.844395,False,Personalized-FL
1218,62.93940734863281,91.50305771017983,32.143204,22.109362,False,Personalized-FL
1220,229.02015686035156,260.3982526823097,71.200195,62.620537,True,Personalized-FL
1235,70.13622283935547,83.90792014166482,28.407494,23.745008,False,Personalized-FL
1255,15.046453475952148,16.623907756061186,40.909542,37.02761,False,Personalized-FL
